No,Tahun,Bulan,Kode,Nama,Luas Tan Akhir Bulan Lalu,Luas Panen Habis,Luas Panen Belum Habis,Luas Rusak,Luas Tambah Tanam,Luas Tan Akhir,Produksi Habis (Kw),Produksi Belum Habis (Kw),Harga Jual Petani (Rp/Kg),Produksi_Habis_kg,Produksi_BelumHabis_kg,Produksi_kg,Luas_Panen_ha,Bulan_Angka,is_zero_produksi,is_outlier,Periode,Suhu_Rata,Curah_Hujan,Total_Pupuk_Kg,bulan_sin,bulan_cos,lag1_produksi,rolling3_produksi,komoditas_id,komoditas_oh_Bawang Daun,komoditas_oh_Bawang Merah,komoditas_oh_Bawang Putih,komoditas_oh_Bayam,komoditas_oh_Buncis,komoditas_oh_Cabai Besar,komoditas_oh_Cabai Keriting,komoditas_oh_Cabai Rawit,komoditas_oh_Jamur Lainnya,komoditas_oh_Jamur Merang,komoditas_oh_Jamur Tiram,komoditas_oh_Kacang Panjang,komoditas_oh_Kangkung,komoditas_oh_Kembang Kol,komoditas_oh_Kentang,komoditas_oh_Kubis,komoditas_oh_Labu Siam,komoditas_oh_Melon,komoditas_oh_Mentimun,komoditas_oh_Paprika,komoditas_oh_Petsai/Sawi,komoditas_oh_Semangka,komoditas_oh_Stroberi,komoditas_oh_Terung,komoditas_oh_Tomat,komoditas_oh_Wortel,split
385,2024,Maret,SWI,Petsai/Sawi,9,3,0,0,2,8,600.0,0,6000,60000.0,0,0.9375,0.375,3,0,False,2024-03-01,0.2413793103448283,0.7240388070427596,0.0,1.0,0.5,0.625,0.39473684210526316,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
411,2024,April,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,4,1,False,2024-04-01,0.4482758620689653,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.9375,0.7894736842105263,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
437,2024,Mei,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,5,1,False,2024-05-01,0.5172413793103443,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.6578947368421053,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
463,2024,Juni,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,6,1,False,2024-06-01,0.2068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.0,0.39473684210526316,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
489,2024,Juli,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,7,1,False,2024-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
515,2024,Agustus,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,8,1,False,2024-08-01,0.3793103448275863,0.0,0.0,0.06698729810778081,0.24999999999999978,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
541,2024,September,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,9,1,False,2024-09-01,0.3793103448275863,0.22385914480776137,0.0,0.0,0.4999999999999999,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
567,2024,Oktober,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,10,1,False,2024-10-01,0.5517241379310347,0.6572044556234279,0.0,0.0669872981077807,0.75,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
593,2024,November,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,11,1,False,2024-11-01,0.2413793103448283,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
619,2024,Desember,SWI,Petsai/Sawi,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0.0,12,1,False,2024-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
645,2025,Januari,SWI,Petsai/Sawi,8,8,0,0,8,8,640.0,0,15000,64000.0,0,1.0,1.0,1,0,False,2025-01-01,0.03448275862069039,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
671,2025,Februari,SWI,Petsai/Sawi,8,3,0,0,3,8,240.0,0,1500,24000.0,0,0.375,0.375,2,0,False,2025-02-01,0.0,0.6845131153431548,0.0,0.9330127018922193,0.75,1.0,0.42105263157894735,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
697,2025,Maret,SWI,Petsai/Sawi,8,8,0,0,3,3,640.0,0,1500,64000.0,0,1.0,1.0,3,0,False,2025-03-01,0.1724137931034484,0.7240388070427596,0.0,1.0,0.5,0.375,0.5789473684210527,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
723,2025,April,SWI,Petsai/Sawi,3,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0.0,4,1,False,2025-04-01,0.13793103448275978,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,train
749,2025,Mei,SWI,Petsai/Sawi,3,2,0,0,2,3,160.0,0,1500,16000.0,0,0.25,0.25,5,0,False,2025-05-01,0.2413793103448283,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.5789473684210527,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,val
775,2025,Juni,SWI,Petsai/Sawi,3,2,0,0,2,3,160.0,0,1500,16000.0,0,0.25,0.25,6,0,False,2025-06-01,0.068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.25,0.5263157894736843,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,val
801,2025,Juli,SWI,Petsai/Sawi,3,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0.0,7,1,False,2025-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.25,0.21052631578947367,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,val
827,2025,Agustus,SWI,Petsai/Sawi,3,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0.0,8,1,False,2025-08-01,0.068965517241379,0.0,0.0,0.06698729810778081,0.24999999999999978,0.0,0.21052631578947367,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,val
853,2025,September,SWI,Petsai/Sawi,3,1,0,0,1,3,75.0,0,6000,7500.0,0,0.1171875,0.125,9,0,False,2025-09-01,0.2758620689655169,0.22385914480776137,0.0,0.0,0.4999999999999999,0.0,0.10526315789473684,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,val
879,2025,Oktober,SWI,Petsai/Sawi,3,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0.0,10,1,False,2025-10-01,0.4137931034482749,0.6572044556234279,0.0,0.0669872981077807,0.75,0.1171875,0.049342105263157895,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
905,2025,November,SWI,Petsai/Sawi,3,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0.0,11,1,False,2025-11-01,0.2758620689655169,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.0,0.049342105263157895,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
931,2025,Desember,SWI,Petsai/Sawi,3,0,0,0,0,3,0.0,0,0,0.0,0,0.0,0.0,12,1,False,2025-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.049342105263157895,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
959,2026,Januari,SWI,Petsai/Sawi,3,1,0,0,6,8,200.0,0,4000,20000.0,0,0.3125,0.125,1,0,False,2026-01-01,-0.1724137931034475,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
987,2026,Februari,SWI,Petsai/Sawi,8,2,0,0,3,9,400.0,0,3000,40000.0,0,0.625,0.25,2,0,False,2026-02-01,-0.068965517241379,0.6884656845131153,0.0,0.9330127018922193,0.75,0.3125,0.13157894736842107,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
1015,2026,Maret,SWI,Petsai/Sawi,9,3,0,0,2,8,600.0,0,6000,60000.0,0,0.9375,0.375,3,0,False,2026-03-01,0.1034482758620694,0.7226015091627739,0.0,1.0,0.5,0.625,0.39473684210526316,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,test
100,2023,April,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,4,1,False,2023-04-01,0.2068965517241379,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
126,2023,Mei,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,5,1,False,2023-05-01,0.3103448275862073,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
152,2023,Juni,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,6,1,False,2023-06-01,0.2068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
178,2023,Juli,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,7,1,False,2023-07-01,0.1034482758620694,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
204,2023,Agustus,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,8,1,False,2023-08-01,0.4137931034482749,0.0,0.0,0.06698729810778081,0.24999999999999978,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
230,2023,September,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,9,1,False,2023-09-01,0.7241379310344831,0.22385914480776137,0.0,0.0,0.4999999999999999,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
256,2023,Oktober,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,10,1,False,2023-10-01,1.0000000000000009,0.6572044556234279,0.0,0.0669872981077807,0.75,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
282,2023,November,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,11,1,False,2023-11-01,0.4827586206896557,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
308,2023,Desember,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,12,1,False,2023-12-01,0.4137931034482749,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
334,2024,Januari,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,1,1,False,2024-01-01,0.2413793103448283,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
360,2024,Februari,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2,1,False,2024-02-01,0.2758620689655169,0.7236794825727632,0.0,0.9330127018922193,0.75,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
386,2024,Maret,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,3,1,False,2024-03-01,0.2413793103448283,0.7240388070427596,0.0,1.0,0.5,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
412,2024,April,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,4,1,False,2024-04-01,0.4482758620689653,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
438,2024,Mei,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,5,1,False,2024-05-01,0.5172413793103443,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
464,2024,Juni,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,6,1,False,2024-06-01,0.2068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
490,2024,Juli,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,7,1,False,2024-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
516,2024,Agustus,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,8,1,False,2024-08-01,0.3793103448275863,0.0,0.0,0.06698729810778081,0.24999999999999978,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
542,2024,September,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,9,1,False,2024-09-01,0.3793103448275863,0.22385914480776137,0.0,0.0,0.4999999999999999,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
568,2024,Oktober,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,10,1,False,2024-10-01,0.5517241379310347,0.6572044556234279,0.0,0.0669872981077807,0.75,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
594,2024,November,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,11,1,False,2024-11-01,0.2413793103448283,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
620,2024,Desember,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,12,1,False,2024-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
646,2025,Januari,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,1,1,False,2025-01-01,0.03448275862069039,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
672,2025,Februari,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2,1,False,2025-02-01,0.0,0.6845131153431548,0.0,0.9330127018922193,0.75,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
698,2025,Maret,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,3,1,False,2025-03-01,0.1724137931034484,0.7240388070427596,0.0,1.0,0.5,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
724,2025,April,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,4,1,False,2025-04-01,0.13793103448275978,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train
750,2025,Mei,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,5,1,False,2025-05-01,0.2413793103448283,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
776,2025,Juni,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,6,1,False,2025-06-01,0.068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
802,2025,Juli,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,7,1,False,2025-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
828,2025,Agustus,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,8,1,False,2025-08-01,0.068965517241379,0.0,0.0,0.06698729810778081,0.24999999999999978,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
854,2025,September,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,9,1,False,2025-09-01,0.2758620689655169,0.22385914480776137,0.0,0.0,0.4999999999999999,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
880,2025,Oktober,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,10,1,False,2025-10-01,0.4137931034482749,0.6572044556234279,0.0,0.0669872981077807,0.75,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
906,2025,November,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,11,1,False,2025-11-01,0.2758620689655169,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
932,2025,Desember,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,12,1,False,2025-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
960,2026,Januari,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,1,1,False,2026-01-01,-0.1724137931034475,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
988,2026,Februari,SMK,Semangka,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2,1,False,2026-02-01,-0.068965517241379,0.6884656845131153,0.0,0.9330127018922193,0.75,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test
