No,Tahun,Bulan,Kode,Nama,Luas Tan Akhir Bulan Lalu,Luas Panen Habis,Luas Panen Belum Habis,Luas Rusak,Luas Tambah Tanam,Luas Tan Akhir,Produksi Habis (Kw),Produksi Belum Habis (Kw),Harga Jual Petani (Rp/Kg),Produksi_Habis_kg,Produksi_BelumHabis_kg,Produksi_kg,Luas_Panen_ha,Bulan_Angka,is_zero_produksi,is_outlier,Periode,Suhu_Rata,Curah_Hujan,Total_Pupuk_Kg,bulan_sin,bulan_cos,lag1_produksi,rolling3_produksi,komoditas_id,komoditas_oh_Bawang Daun,komoditas_oh_Bawang Merah,komoditas_oh_Bawang Putih,komoditas_oh_Bayam,komoditas_oh_Buncis,komoditas_oh_Cabai Besar,komoditas_oh_Cabai Keriting,komoditas_oh_Cabai Rawit,komoditas_oh_Jamur Lainnya,komoditas_oh_Jamur Merang,komoditas_oh_Jamur Tiram,komoditas_oh_Kacang Panjang,komoditas_oh_Kangkung,komoditas_oh_Kembang Kol,komoditas_oh_Kentang,komoditas_oh_Kubis,komoditas_oh_Labu Siam,komoditas_oh_Melon,komoditas_oh_Mentimun,komoditas_oh_Paprika,komoditas_oh_Petsai/Sawi,komoditas_oh_Semangka,komoditas_oh_Stroberi,komoditas_oh_Terung,komoditas_oh_Tomat,komoditas_oh_Wortel,split
484,2024,Juli,KBS,Kubis,14,3,3,0,4,7,1545.0,224,2000,154500.0,22400,176900.0,6,7,0,False,2024-07-01,22.9,120.9,250.0,-0.4999999999999998,-0.8660254037844388,191900.0,188266.66666666666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
510,2024,Agustus,KBS,Kubis,7,7,10,0,10,17,1076.0,1309,2000,107600.0,130900,238500.0,17,8,0,False,2024-08-01,23.8,114.7,250.0,-0.8660254037844384,-0.5000000000000004,176900.0,187866.66666666666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
536,2024,September,KBS,Kubis,10,5,10,0,3,0,964.0,405,2000,96400.0,40500,136900.0,15,9,0,False,2024-09-01,23.8,177.0,250.0,-1.0,-1.8369701987210297e-16,238500.0,202433.33333333334,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
562,2024,Oktober,KBS,Kubis,4,6,8,0,9,14,38.0,151,2000,3800.0,15100,18900.0,14,10,0,False,2024-10-01,24.3,297.6,250.0,-0.8660254037844386,0.5000000000000001,136900.0,184100.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
588,2024,November,KBS,Kubis,10,1,13,0,6,1,571.0,1398,2000,57100.0,139800,196900.0,14,11,0,False,2024-11-01,23.4,393.0,250.0,-0.5000000000000004,0.8660254037844384,18900.0,131433.33333333334,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
614,2024,Desember,KBS,Kubis,8,4,13,0,11,10,642.0,1066,2000,64200.0,106600,170800.0,17,12,0,False,2024-12-01,23.2,384.4,250.0,-2.4492935982947064e-16,1.0,196900.0,117566.66666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
640,2025,Januari,KBS,Kubis,10,7,0,0,5,8,560.0,0,2000,56000.0,0,56000.0,7,1,0,False,2025-01-01,22.8,282.1,250.0,0.49999999999999994,0.8660254037844387,170800.0,128866.66666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
666,2025,Februari,KBS,Kubis,8,3,0,0,2,7,240.0,0,2500,24000.0,0,24000.0,3,2,0,False,2025-02-01,22.7,305.2,250.0,0.8660254037844386,0.5000000000000001,56000.0,141233.33333333334,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
692,2025,Maret,KBS,Kubis,7,0,0,0,2,9,0.0,0,0,0.0,0,0.0,0,3,1,False,2025-03-01,23.2,316.2,250.0,1.0,6.123233995736766e-17,24000.0,83600.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
718,2025,April,KBS,Kubis,9,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0,4,1,False,2025-04-01,23.1,309.0,250.0,0.8660254037844387,-0.49999999999999983,0.0,26666.666666666668,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
744,2025,Mei,KBS,Kubis,9,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0,5,1,False,2025-05-01,23.4,285.2,250.0,0.49999999999999994,-0.8660254037844387,0.0,8000.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
770,2025,Juni,KBS,Kubis,9,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0,6,1,False,2025-06-01,22.9,300.0,250.0,1.2246467991473532e-16,-1.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
796,2025,Juli,KBS,Kubis,9,2,0,0,2,9,130.0,0,4000,13000.0,0,13000.0,2,7,0,False,2025-07-01,22.9,120.9,250.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
822,2025,Agustus,KBS,Kubis,9,1,0,0,1,9,80.0,0,2500,8000.0,0,8000.0,1,8,0,False,2025-08-01,22.9,114.7,250.0,-0.8660254037844384,-0.5000000000000004,13000.0,4333.333333333333,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
848,2025,September,KBS,Kubis,9,2,0,0,2,9,140.0,0,2000,14000.0,0,14000.0,2,9,0,False,2025-09-01,23.5,177.0,250.0,-1.0,-1.8369701987210297e-16,8000.0,7000.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
874,2025,Oktober,KBS,Kubis,9,1,0,0,1,9,70.0,0,2500,7000.0,0,7000.0,1,10,0,False,2025-10-01,23.9,297.6,250.0,-0.8660254037844386,0.5000000000000001,14000.0,11666.666666666666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
900,2025,November,KBS,Kubis,9,2,0,0,2,9,150.0,0,2000,15000.0,0,15000.0,2,11,0,False,2025-11-01,23.5,393.0,250.0,-0.5000000000000004,0.8660254037844384,7000.0,9666.666666666666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
926,2025,Desember,KBS,Kubis,9,2,0,0,2,9,160.0,0,2000,16000.0,0,16000.0,2,12,0,False,2025-12-01,23.2,384.4,250.0,-2.4492935982947064e-16,1.0,15000.0,12000.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
953,2026,Januari,KBS,Kubis,9,3,0,0,5,11,600.0,0,4000,60000.0,0,60000.0,3,1,0,False,2026-01-01,22.2,282.1,250.0,0.49999999999999994,0.8660254037844387,16000.0,12666.666666666666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
981,2026,Februari,KBS,Kubis,11,3,0,0,5,13,600.0,0,4000,60000.0,0,60000.0,3,2,0,False,2026-02-01,22.5,306.3,250.0,0.8660254037844386,0.5000000000000001,60000.0,30333.333333333332,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
1009,2026,Maret,KBS,Kubis,13,5,0,0,3,11,1000.0,0,5000,100000.0,0,100000.0,5,3,0,False,2026-03-01,23.0,315.8,250.0,1.0,6.123233995736766e-17,60000.0,45333.333333333336,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
95,2023,April,LBUSI,Labu Siam,16,2,14,0,2,16,160.0,2240,5500,16000.0,224000,240000.0,16,4,0,False,2023-04-01,23.3,309.0,400.0,0.8660254037844387,-0.49999999999999983,192000.0,159333.33333333334,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
121,2023,Mei,LBUSI,Labu Siam,16,2,14,0,2,16,160.0,2240,5500,16000.0,224000,240000.0,16,5,0,False,2023-05-01,23.6,285.2,400.0,0.49999999999999994,-0.8660254037844387,240000.0,189333.33333333334,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
147,2023,Juni,LBUSI,Labu Siam,16,3,13,0,2,15,250.0,1040,5500,25000.0,104000,129000.0,16,6,0,False,2023-06-01,23.3,300.0,400.0,1.2246467991473532e-16,-1.0,240000.0,224000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
173,2023,Juli,LBUSI,Labu Siam,15,2,0,0,2,15,120.0,0,5500,12000.0,0,12000.0,2,7,0,False,2023-07-01,23.0,120.9,400.0,-0.4999999999999998,-0.8660254037844388,129000.0,203000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
199,2023,Agustus,LBUSI,Labu Siam,15,2,0,0,2,15,150.0,0,3000,15000.0,0,15000.0,2,8,0,False,2023-08-01,23.9,114.7,400.0,-0.8660254037844384,-0.5000000000000004,12000.0,127000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
225,2023,September,LBUSI,Labu Siam,15,3,0,0,3,15,210.0,0,2000,21000.0,0,21000.0,3,9,0,False,2023-09-01,24.8,177.0,400.0,-1.0,-1.8369701987210297e-16,15000.0,52000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
251,2023,Oktober,LBUSI,Labu Siam,15,3,0,0,3,15,210.0,0,2000,21000.0,0,21000.0,3,10,0,False,2023-10-01,25.6,297.6,400.0,-0.8660254037844386,0.5000000000000001,21000.0,16000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
277,2023,November,LBUSI,Labu Siam,15,8,7,0,8,15,600.0,525,2000,60000.0,52500,112500.0,15,11,0,False,2023-11-01,24.1,393.0,400.0,-0.5000000000000004,0.8660254037844384,21000.0,19000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
303,2023,Desember,LBUSI,Labu Siam,15,1,0,0,1,15,80.0,0,3000,8000.0,0,8000.0,1,12,0,False,2023-12-01,23.9,384.4,400.0,-2.4492935982947064e-16,1.0,112500.0,51500.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
329,2024,Januari,LBUSI,Labu Siam,15,6,9,0,9,18,1200.0,1800,3000,120000.0,180000,300000.0,15,1,0,False,2024-01-01,23.4,282.1,400.0,0.49999999999999994,0.8660254037844387,8000.0,47166.666666666664,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
355,2024,Februari,LBUSI,Labu Siam,18,5,0,0,4,17,1000.0,0,3000,100000.0,0,100000.0,5,2,0,False,2024-02-01,23.5,316.1,400.0,0.8660254037844386,0.5000000000000001,300000.0,140166.66666666666,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
381,2024,Maret,LBUSI,Labu Siam,17,5,12,0,3,15,1000.0,2200,3000,100000.0,220000,320000.0,17,3,0,False,2024-03-01,23.4,316.2,400.0,1.0,6.123233995736766e-17,100000.0,136000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
407,2024,April,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,4,1,False,2024-04-01,24.0,309.0,400.0,0.8660254037844387,-0.49999999999999983,320000.0,240000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
433,2024,Mei,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,5,1,False,2024-05-01,24.2,285.2,400.0,0.49999999999999994,-0.8660254037844387,0.0,140000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
459,2024,Juni,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,6,1,False,2024-06-01,23.3,300.0,400.0,1.2246467991473532e-16,-1.0,0.0,106666.66666666667,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
485,2024,Juli,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,7,1,False,2024-07-01,22.9,120.9,400.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
511,2024,Agustus,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,8,1,False,2024-08-01,23.8,114.7,400.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
537,2024,September,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,9,1,False,2024-09-01,23.8,177.0,400.0,-1.0,-1.8369701987210297e-16,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
563,2024,Oktober,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,10,1,False,2024-10-01,24.3,297.6,400.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
589,2024,November,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,11,1,False,2024-11-01,23.4,393.0,400.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
615,2024,Desember,LBUSI,Labu Siam,0,0,0,0,0,0,0.0,0,3000,0.0,0,0.0,0,12,1,False,2024-12-01,23.2,384.4,400.0,-2.4492935982947064e-16,1.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
641,2025,Januari,LBUSI,Labu Siam,15,0,15,0,2,17,0.0,1500,6000,0.0,150000,150000.0,15,1,0,False,2025-01-01,22.8,282.1,400.0,0.49999999999999994,0.8660254037844387,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
667,2025,Februari,LBUSI,Labu Siam,17,3,14,0,5,19,240.0,1120,5500,24000.0,112000,136000.0,17,2,0,False,2025-02-01,22.7,305.2,400.0,0.8660254037844386,0.5000000000000001,150000.0,50000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
693,2025,Maret,LBUSI,Labu Siam,19,5,14,0,2,16,800.0,1120,5500,80000.0,112000,192000.0,19,3,0,False,2025-03-01,23.2,316.2,400.0,1.0,6.123233995736766e-17,136000.0,95333.33333333333,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
719,2025,April,LBUSI,Labu Siam,16,2,14,0,2,16,160.0,2240,5500,16000.0,224000,240000.0,16,4,0,False,2025-04-01,23.1,309.0,400.0,0.8660254037844387,-0.49999999999999983,192000.0,159333.33333333334,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
745,2025,Mei,LBUSI,Labu Siam,16,2,14,0,2,16,160.0,2240,5500,16000.0,224000,240000.0,16,5,0,False,2025-05-01,23.4,285.2,400.0,0.49999999999999994,-0.8660254037844387,240000.0,189333.33333333334,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
771,2025,Juni,LBUSI,Labu Siam,16,3,13,0,2,15,250.0,1040,5500,25000.0,104000,129000.0,16,6,0,False,2025-06-01,22.9,300.0,400.0,1.2246467991473532e-16,-1.0,240000.0,224000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
797,2025,Juli,LBUSI,Labu Siam,15,2,0,0,2,15,120.0,0,5500,12000.0,0,12000.0,2,7,0,False,2025-07-01,22.9,120.9,400.0,-0.4999999999999998,-0.8660254037844388,129000.0,203000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
823,2025,Agustus,LBUSI,Labu Siam,15,2,0,0,2,15,150.0,0,3000,15000.0,0,15000.0,2,8,0,False,2025-08-01,22.9,114.7,400.0,-0.8660254037844384,-0.5000000000000004,12000.0,127000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
849,2025,September,LBUSI,Labu Siam,15,3,0,0,3,15,210.0,0,2000,21000.0,0,21000.0,3,9,0,False,2025-09-01,23.5,177.0,400.0,-1.0,-1.8369701987210297e-16,15000.0,52000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
875,2025,Oktober,LBUSI,Labu Siam,15,3,0,0,3,15,210.0,0,2000,21000.0,0,21000.0,3,10,0,False,2025-10-01,23.9,297.6,400.0,-0.8660254037844386,0.5000000000000001,21000.0,16000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
901,2025,November,LBUSI,Labu Siam,15,8,7,0,8,15,600.0,525,2000,60000.0,52500,112500.0,15,11,0,False,2025-11-01,23.5,393.0,400.0,-0.5000000000000004,0.8660254037844384,21000.0,19000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
927,2025,Desember,LBUSI,Labu Siam,15,1,0,0,1,15,80.0,0,3000,8000.0,0,8000.0,1,12,0,False,2025-12-01,23.2,384.4,400.0,-2.4492935982947064e-16,1.0,112500.0,51500.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
954,2026,Januari,LBUSI,Labu Siam,15,6,9,0,9,18,1200.0,1800,3000,120000.0,180000,300000.0,15,1,0,False,2026-01-01,22.2,282.1,400.0,0.49999999999999994,0.8660254037844387,8000.0,47166.666666666664,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
982,2026,Februari,LBUSI,Labu Siam,18,5,0,0,4,17,1000.0,0,3000,100000.0,0,100000.0,5,2,0,False,2026-02-01,22.5,306.3,400.0,0.8660254037844386,0.5000000000000001,300000.0,140166.66666666666,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
1010,2026,Maret,LBUSI,Labu Siam,17,5,12,0,3,15,1000.0,2200,3000,100000.0,220000,320000.0,17,3,0,False,2026-03-01,23.0,315.8,400.0,1.0,6.123233995736766e-17,100000.0,136000.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
96,2023,April,MLN,Melon,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2023-04-01,23.3,309.0,375.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
122,2023,Mei,MLN,Melon,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2023-05-01,23.6,285.2,375.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
148,2023,Juni,MLN,Melon,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2023-06-01,23.3,300.0,375.0,1.2246467991473532e-16,-1.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
174,2023,Juli,MLN,Melon,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2023-07-01,23.0,120.9,375.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
